interaction_id,ticket_id,interaction_timestamp,author_type,author_id,author_name,message,interaction_type,channel,attachments
INT00000577,TKT000116,2025-12-19 18:12:54,CUSTOMER,CUST00049,Arthur Gabriel Sales,Gostaria de cancelar meu contrato. Estou fechando a loja/mudando de adquirente.,COMMENT,EMAIL,
INT00000578,TKT000116,2025-12-20 03:42:05,AGENT,AGENT013,Mariana Gomes,Consegui identificar o problema. Vou encaminhar para o time técnico.,COMMENT,EMAIL,
INT00000579,TKT000116,2025-12-21 03:18:42,CUSTOMER,CUST00049,Arthur Gabriel Sales,Isso não resolve meu problema. Quero falar com um supervisor.,COMMENT,EMAIL,
INT00000580,TKT000116,2025-12-21 08:11:44,AGENT,AGENT013,Mariana Gomes,Já apliquei a correção. Poderia confirmar se está funcionando agora?,COMMENT,EMAIL,
INT00000581,TKT000116,2025-12-21 15:40:24,CUSTOMER,CUST00049,Arthur Gabriel Sales,Pode cancelar. Já resolvi de outra forma.,COMMENT,EMAIL,
INT00000582,TKT000116,2025-12-22 11:55:27,AGENT,AGENT013,Mariana Gomes,"Enviei as instruções por email. Por favor, siga o passo a passo.",COMMENT,EMAIL,
INT00000583,TKT000117,2025-10-16 12:23:54,CUSTOMER,CUST00241,Liam Moura,Fiz uma venda de R$ 2509.08 mas o comprovante não foi impresso. Cliente está pedindo comprovante.,COMMENT,WHATSAPP,
INT00000584,TKT000117,2025-10-16 19:01:10,AGENT,AGENT002,Carlos Oliveira,Olá! Obrigado por entrar em contato. Já estou analisando seu caso.,COMMENT,WHATSAPP,
INT00000585,TKT000117,2025-10-17 01:58:52,CUSTOMER,CUST00241,Liam Moura,"Ok, testei aqui e continua com o mesmo erro. O que fazer?",COMMENT,WHATSAPP,
INT00000586,TKT000117,2025-10-17 17:13:33,AGENT,AGENT002,Carlos Oliveira,Sua solicitação foi concluída com sucesso. Há mais algo em que posso ajudar?,COMMENT,WHATSAPP,
INT00000587,TKT000117,2025-10-18 14:05:56,CUSTOMER,CUST00241,Liam Moura,Mas isso já faz 3 dias que estou com problema! Preciso de agilidade!,COMMENT,WHATSAPP,
INT00000588,TKT000117,2025-10-19 01:23:19,AGENT,AGENT002,Carlos Oliveira,Sua solicitação foi concluída com sucesso. Há mais algo em que posso ajudar?,COMMENT,WHATSAPP,
INT00000589,TKT000117,2025-10-19 04:46:18,CUSTOMER,CUST00241,Liam Moura,"Ok, testei aqui e continua com o mesmo erro. O que fazer?",COMMENT,WHATSAPP,
INT00000590,TKT000117,2025-10-19 11:54:34,AGENT,AGENT002,Carlos Oliveira,Consegui identificar o problema. Vou encaminhar para o time técnico.,COMMENT,WHATSAPP,
INT00000591,TKT000118,2025-10-27 03:22:54,CUSTOMER,CUST00228,Heloisa Novaes,A leitora de cartão não está funcionando. Tentei limpar mas continua com problema.,COMMENT,WHATSAPP,
INT00000592,TKT000118,2025-10-27 05:42:00,AGENT,AGENT016,Pedro Araújo,Essa solicitação precisa ser aprovada pelo gestor. Aguarde retorno em até 24h.,COMMENT,WHATSAPP,
INT00000593,TKT000119,2025-10-28 21:47:54,CUSTOMER,CUST00047,Lunna Pimenta,Realizei vendas no dia 23/10/2025 no valor de R$ 5842.16 e o valor não foi creditado na minha conta.,COMMENT,CHAT,
INT00000594,TKT000119,2025-10-29 03:11:08,AGENT,AGENT011,Karina Souza,Entendo sua frustração. Vou verificar isso imediatamente para você.,COMMENT,CHAT,
INT00000595,TKT000119,2025-10-29 15:13:30,CUSTOMER,CUST00047,Lunna Pimenta,Obrigado pelo retorno. Vou aguardar a solução.,COMMENT,CHAT,
INT00000596,TKT000119,2025-10-30 01:26:53,AGENT,AGENT011,Karina Souza,O problema está relacionado ao seu equipamento. Vou solicitar a troca.,COMMENT,CHAT,
INT00000597,TKT000119,2025-10-31 00:29:22,CUSTOMER,CUST00047,Lunna Pimenta,Mas isso já faz 3 dias que estou com problema! Preciso de agilidade!,COMMENT,CHAT,
INT00000598,TKT000119,2025-10-31 05:55:53,AGENT,AGENT011,Karina Souza,"Enviei as instruções por email. Por favor, siga o passo a passo.",COMMENT,CHAT,
INT00000599,TKT000119,2025-10-31 15:15:00,CUSTOMER,CUST00047,Lunna Pimenta,Isso não resolve meu problema. Quero falar com um supervisor.,COMMENT,CHAT,
INT00000600,TKT000119,2025-11-01 06:38:18,AGENT,AGENT011,Karina Souza,O problema está relacionado ao seu equipamento. Vou solicitar a troca.,COMMENT,CHAT,
INT00000601,TKT000119,2025-11-03 16:32:18,AGENT,AGENT011,Karina Souza,Ticket resolvido e encerrado. Obrigado!,STATUS_CHANGE,CHAT,
INT00000602,TKT000120,2026-01-13 05:34:54,CUSTOMER,CUST00114,Maria Cecília Barbosa,Preciso de ajuda para configurar e processar pagamentos via PIX na maquininha.,COMMENT,PHONE,
INT00000603,TKT000120,2026-01-13 09:52:03,AGENT,AGENT017,Rafaela Castro,Verifiquei seu cadastro e identifiquei a inconsistência. Vou corrigir.,COMMENT,PHONE,
INT00000604,TKT000120,2026-01-13 10:36:21,CUSTOMER,CUST00114,Maria Cecília Barbosa,"Ok, testei aqui e continua com o mesmo erro. O que fazer?",COMMENT,PHONE,
INT00000605,TKT000120,2026-01-14 02:36:29,AGENT,AGENT017,Rafaela Castro,Sua solicitação foi concluída com sucesso. Há mais algo em que posso ajudar?,COMMENT,PHONE,
INT00000606,TKT000120,2026-01-14 23:11:45,CUSTOMER,CUST00114,Maria Cecília Barbosa,Mas isso já faz 3 dias que estou com problema! Preciso de agilidade!,COMMENT,PHONE,
INT00000607,TKT000120,2026-01-15 22:37:48,AGENT,AGENT017,Rafaela Castro,Essa solicitação precisa ser aprovada pelo gestor. Aguarde retorno em até 24h.,COMMENT,PHONE,
INT00000608,TKT000120,2026-01-16 10:30:07,CUSTOMER,CUST00114,Maria Cecília Barbosa,Excelente atendimento! Problema resolvido.,COMMENT,PHONE,
INT00000609,TKT000120,2026-01-17 01:06:06,AGENT,AGENT017,Rafaela Castro,Olá! Obrigado por entrar em contato. Já estou analisando seu caso.,COMMENT,PHONE,
INT00000610,TKT000120,2026-01-18 03:40:54,AGENT,AGENT017,Rafaela Castro,Ticket resolvido e encerrado. Obrigado!,STATUS_CHANGE,PHONE,
INT00000611,TKT000121,2026-01-08 22:15:54,CUSTOMER,CUST00210,Maria Luiza Ribeiro,Foi realizado um estorno de R$ 691.65 na minha conta sem autorização. Preciso entender o motivo e reverter.,COMMENT,WHATSAPP,
INT00000612,TKT000121,2026-01-09 11:01:33,AGENT,AGENT007,Gabriela Alves,Verifiquei seu cadastro e identifiquei a inconsistência. Vou corrigir.,COMMENT,WHATSAPP,
INT00000613,TKT000121,2026-01-10 09:18:02,CUSTOMER,CUST00210,Maria Luiza Ribeiro,Perfeito! Funcionou agora. Muito obrigado pelo suporte!,COMMENT,WHATSAPP,
INT00000614,TKT000121,2026-01-11 07:21:54,AGENT,AGENT007,Gabriela Alves,Ticket resolvido e encerrado. Obrigado!,STATUS_CHANGE,WHATSAPP,
INT00000615,TKT000122,2026-01-07 02:27:54,CUSTOMER,CUST00259,Emanuel Fonseca,Estou muito insatisfeito com o atendimento. Já abri 2 chamados e ninguém resolve meu problema.,COMMENT,PORTAL,
INT00000616,TKT000122,2026-01-07 03:39:34,AGENT,AGENT019,Tatiana Mendes,Olá! Obrigado por entrar em contato. Já estou analisando seu caso.,COMMENT,PORTAL,
INT00000617,TKT000122,2026-01-07 16:19:56,CUSTOMER,CUST00259,Emanuel Fonseca,"Ok, testei aqui e continua com o mesmo erro. O que fazer?",COMMENT,PORTAL,
INT00000618,TKT000122,2026-01-07 21:54:56,AGENT,AGENT019,Tatiana Mendes,Essa solicitação precisa ser aprovada pelo gestor. Aguarde retorno em até 24h.,COMMENT,PORTAL,
INT00000619,TKT000122,2026-01-08 01:06:47,CUSTOMER,CUST00259,Emanuel Fonseca,Perfeito! Funcionou agora. Muito obrigado pelo suporte!,COMMENT,PORTAL,
INT00000620,TKT000122,2026-01-08 02:18:22,AGENT,AGENT019,Tatiana Mendes,Consegui identificar o problema. Vou encaminhar para o time técnico.,COMMENT,PORTAL,
INT00000621,TKT000123,2025-12-23 21:49:54,CUSTOMER,CUST00054,Davi Lucas da Mota,Estou esperando há 71 minutos para ser atendido. Isso é inaceitável!,COMMENT,CHAT,
INT00000622,TKT000123,2025-12-24 00:17:33,AGENT,AGENT020,Vinicius Rocha,Consegui identificar o problema. Vou encaminhar para o time técnico.,COMMENT,CHAT,
INT00000623,TKT000123,2025-12-24 07:04:51,CUSTOMER,CUST00054,Davi Lucas da Mota,Entendi. Vou aguardar o retorno então.,COMMENT,CHAT,
INT00000624,TKT000124,2026-01-06 21:43:54,CUSTOMER,CUST00069,Eduarda Fonseca,Estou esperando há 95 minutos para ser atendido. Isso é inaceitável!,COMMENT,PHONE,
INT00000625,TKT000124,2026-01-07 20:37:57,AGENT,AGENT011,Karina Souza,Essa solicitação precisa ser aprovada pelo gestor. Aguarde retorno em até 24h.,COMMENT,PHONE,
INT00000626,TKT000124,2026-01-08 13:46:21,CUSTOMER,CUST00069,Eduarda Fonseca,Não consigo seguir essas instruções. Tem como fazer remotamente?,COMMENT,PHONE,
INT00000627,TKT000125,2025-09-27 12:42:54,CUSTOMER,CUST00177,Ana Liz Lopes,Preciso de ajuda para configurar e processar pagamentos via PIX na maquininha.,COMMENT,PORTAL,
INT00000628,TKT000125,2025-09-28 06:43:37,AGENT,AGENT018,Samuel Dias,O problema está relacionado ao seu equipamento. Vou solicitar a troca.,COMMENT,PORTAL,
INT00000629,TKT000125,2025-09-28 17:28:28,CUSTOMER,CUST00177,Ana Liz Lopes,Quanto tempo vai demorar? Estou perdendo vendas!,COMMENT,PORTAL,
INT00000630,TKT000125,2025-09-29 15:38:58,AGENT,AGENT018,Samuel Dias,Verifiquei seu cadastro e identifiquei a inconsistência. Vou corrigir.,COMMENT,PORTAL,
INT00000631,TKT000125,2025-09-29 20:12:51,CUSTOMER,CUST00177,Ana Liz Lopes,Não consigo seguir essas instruções. Tem como fazer remotamente?,COMMENT,PORTAL,
INT00000632,TKT000125,2025-10-01 23:53:42,AGENT,AGENT018,Samuel Dias,Ticket resolvido e encerrado. Obrigado!,STATUS_CHANGE,PORTAL,
INT00000633,TKT000126,2025-12-12 17:03:54,CUSTOMER,CUST00007,Lívia Borges,O pagamento via PIX não está processando. Cliente escaneou o QR Code mas o pagamento não foi aprovado.,COMMENT,CHAT,
INT00000634,TKT000126,2025-12-12 19:58:58,CUSTOMER,CUST00007,Lívia Borges,Excelente atendimento! Problema resolvido.,COMMENT,CHAT,
INT00000635,TKT000126,2025-12-13 03:48:18,CUSTOMER,CUST00007,Lívia Borges,Perfeito! Funcionou agora. Muito obrigado pelo suporte!,COMMENT,CHAT,
INT00000636,TKT000126,2025-12-14 02:43:07,CUSTOMER,CUST00007,Lívia Borges,Entendi. Vou aguardar o retorno então.,COMMENT,CHAT,
INT00000637,TKT000126,2025-12-14 13:24:18,CUSTOMER,CUST00007,Lívia Borges,Entendi. Vou aguardar o retorno então.,COMMENT,CHAT,
INT00000638,TKT000127,2025-11-21 08:14:54,CUSTOMER,CUST00032,Dr. Thales da Paz,Fiz uma venda de R$ 2751.74 mas o comprovante não foi impresso. Cliente está pedindo comprovante.,COMMENT,PORTAL,
INT00000639,TKT000127,2025-11-21 22:45:43,AGENT,AGENT020,Vinicius Rocha,Verifiquei seu cadastro e identifiquei a inconsistência. Vou corrigir.,COMMENT,PORTAL,
INT00000640,TKT000127,2025-11-22 18:26:07,CUSTOMER,CUST00032,Dr. Thales da Paz,Excelente atendimento! Problema resolvido.,COMMENT,PORTAL,
INT00000641,TKT000127,2025-11-22 21:27:47,AGENT,AGENT020,Vinicius Rocha,"Enviei as instruções por email. Por favor, siga o passo a passo.",COMMENT,PORTAL,
INT00000642,TKT000127,2025-11-23 08:03:07,CUSTOMER,CUST00032,Dr. Thales da Paz,Excelente atendimento! Problema resolvido.,COMMENT,PORTAL,
INT00000643,TKT000128,2025-11-20 15:28:54,CUSTOMER,CUST00148,Isabel Guerra,Gostaria de informações sobre mudança de plano. Meu volume de vendas aumentou e preciso de condições melhores.,COMMENT,CHAT,
INT00000644,TKT000128,2025-11-21 00:46:11,AGENT,AGENT022,Yasmin Cardoso,Entendo sua frustração. Vou verificar isso imediatamente para você.,COMMENT,CHAT,
INT00000645,TKT000128,2025-11-21 11:49:50,CUSTOMER,CUST00148,Isabel Guerra,Obrigado pelo retorno. Vou aguardar a solução.,COMMENT,CHAT,
INT00000646,TKT000128,2025-11-22 10:50:45,AGENT,AGENT022,Yasmin Cardoso,Verifiquei seu cadastro e identifiquei a inconsistência. Vou corrigir.,COMMENT,CHAT,
INT00000647,TKT000129,2025-10-20 20:42:54,CUSTOMER,CUST00227,Maria Isis Cassiano,A maquininha está pedindo atualização mas não consigo fazer. Como proceder?,COMMENT,CHAT,
INT00000648,TKT000129,2025-10-21 06:50:43,AGENT,AGENT018,Samuel Dias,Sua solicitação foi concluída com sucesso. Há mais algo em que posso ajudar?,COMMENT,CHAT,
INT00000649,TKT000129,2025-10-22 02:46:21,CUSTOMER,CUST00227,Maria Isis Cassiano,Pode cancelar. Já resolvi de outra forma.,COMMENT,CHAT,
INT00000650,TKT000129,2025-10-22 11:33:02,AGENT,AGENT018,Samuel Dias,Olá! Obrigado por entrar em contato. Já estou analisando seu caso.,COMMENT,CHAT,
INT00000651,TKT000129,2025-10-22 14:44:41,CUSTOMER,CUST00227,Maria Isis Cassiano,Isso não resolve meu problema. Quero falar com um supervisor.,COMMENT,CHAT,
INT00000652,TKT000129,2025-10-23 01:20:07,AGENT,AGENT018,Samuel Dias,Consegui identificar o problema. Vou encaminhar para o time técnico.,COMMENT,CHAT,
INT00000653,TKT000130,2026-01-05 11:40:54,CUSTOMER,CUST00039,Yasmin Garcia,Estou muito insatisfeito com o atendimento. Já abri 2 chamados e ninguém resolve meu problema.,COMMENT,EMAIL,
INT00000654,TKT000130,2026-01-05 17:56:47,AGENT,AGENT018,Samuel Dias,Já apliquei a correção. Poderia confirmar se está funcionando agora?,COMMENT,EMAIL,
INT00000655,TKT000130,2026-01-06 09:53:06,CUSTOMER,CUST00039,Yasmin Garcia,Isso não resolve meu problema. Quero falar com um supervisor.,COMMENT,EMAIL,
INT00000656,TKT000130,2026-01-06 13:47:36,AGENT,AGENT018,Samuel Dias,Essa solicitação precisa ser aprovada pelo gestor. Aguarde retorno em até 24h.,COMMENT,EMAIL,
INT00000657,TKT000131,2026-01-12 06:49:54,CUSTOMER,CUST00080,Sra. Catarina Aparecida,A maquininha de cartão modelo X900 não está ligando. Tentei carregar a bateria mas não funciona.,COMMENT,PORTAL,
INT00000658,TKT000131,2026-01-12 07:33:28,AGENT,AGENT022,Yasmin Cardoso,Olá! Obrigado por entrar em contato. Já estou analisando seu caso.,COMMENT,PORTAL,
INT00000659,TKT000131,2026-01-15 17:30:06,AGENT,AGENT022,Yasmin Cardoso,Ticket resolvido e encerrado. Obrigado!,STATUS_CHANGE,PORTAL,
INT00000660,TKT000132,2025-10-31 12:01:54,CUSTOMER,CUST00035,Rafael Novaes,Estou muito insatisfeito com o atendimento. Já abri 5 chamados e ninguém resolve meu problema.,COMMENT,CHAT,
INT00000661,TKT000132,2025-10-31 20:15:36,CUSTOMER,CUST00035,Rafael Novaes,Entendi. Vou aguardar o retorno então.,COMMENT,CHAT,
INT00000662,TKT000132,2025-11-01 10:05:44,CUSTOMER,CUST00035,Rafael Novaes,Isso não resolve meu problema. Quero falar com um supervisor.,COMMENT,CHAT,
INT00000663,TKT000132,2025-11-02 07:42:57,CUSTOMER,CUST00035,Rafael Novaes,Pode cancelar. Já resolvi de outra forma.,COMMENT,CHAT,
INT00000664,TKT000132,2025-11-02 09:46:21,CUSTOMER,CUST00035,Rafael Novaes,Não consigo seguir essas instruções. Tem como fazer remotamente?,COMMENT,CHAT,
INT00000665,TKT000132,2025-11-03 00:24:53,CUSTOMER,CUST00035,Rafael Novaes,Pode cancelar. Já resolvi de outra forma.,COMMENT,CHAT,
INT00000666,TKT000132,2025-11-03 06:01:31,CUSTOMER,CUST00035,Rafael Novaes,Pode cancelar. Já resolvi de outra forma.,COMMENT,CHAT,
INT00000667,TKT000133,2025-12-15 23:35:54,CUSTOMER,CUST00272,Alice Sousa,Fiz uma venda de R$ 4907.55 mas o comprovante não foi impresso. Cliente está pedindo comprovante.,COMMENT,PORTAL,
INT00000668,TKT000133,2025-12-16 16:55:50,CUSTOMER,CUST00272,Alice Sousa,Mas isso já faz 3 dias que estou com problema! Preciso de agilidade!,COMMENT,PORTAL,
INT00000669,TKT000133,2025-12-17 06:55:06,CUSTOMER,CUST00272,Alice Sousa,Quanto tempo vai demorar? Estou perdendo vendas!,COMMENT,PORTAL,
INT00000670,TKT000133,2025-12-17 23:26:54,CUSTOMER,CUST00272,Alice Sousa,Quanto tempo vai demorar? Estou perdendo vendas!,COMMENT,PORTAL,
INT00000671,TKT000134,2025-11-23 07:03:54,CUSTOMER,CUST00021,Isabella Sales,Estou esperando há 44 minutos para ser atendido. Isso é inaceitável!,COMMENT,PORTAL,
INT00000672,TKT000134,2025-11-24 02:40:47,AGENT,AGENT010,João Pereira,Já apliquei a correção. Poderia confirmar se está funcionando agora?,COMMENT,PORTAL,
INT00000673,TKT000134,2025-11-24 07:48:43,CUSTOMER,CUST00021,Isabella Sales,Entendi. Vou aguardar o retorno então.,COMMENT,PORTAL,
INT00000674,TKT000134,2025-11-24 20:01:49,AGENT,AGENT010,João Pereira,Verifiquei seu cadastro e identifiquei a inconsistência. Vou corrigir.,COMMENT,PORTAL,
INT00000675,TKT000135,2025-12-30 21:15:54,CUSTOMER,CUST00023,Dra. Ester Correia,A taxa cobrada nas transações está diferente do contratado. Contratei 2.5% mas está sendo cobrado 3.5%.,COMMENT,PHONE,
INT00000676,TKT000135,2025-12-31 00:34:03,AGENT,AGENT006,Fernando Lima,O problema está relacionado ao seu equipamento. Vou solicitar a troca.,COMMENT,PHONE,
INT00000677,TKT000135,2025-12-31 05:05:21,CUSTOMER,CUST00023,Dra. Ester Correia,Isso não resolve meu problema. Quero falar com um supervisor.,COMMENT,PHONE,
INT00000678,TKT000135,2025-12-31 19:28:54,AGENT,AGENT006,Fernando Lima,Já apliquei a correção. Poderia confirmar se está funcionando agora?,COMMENT,PHONE,
INT00000679,TKT000135,2026-01-01 09:31:39,CUSTOMER,CUST00023,Dra. Ester Correia,Não consigo seguir essas instruções. Tem como fazer remotamente?,COMMENT,PHONE,
INT00000680,TKT000136,2025-10-20 10:53:54,CUSTOMER,CUST00218,Davi Lucca Cunha,A leitora de cartão não está funcionando. Tentei limpar mas continua com problema.,COMMENT,EMAIL,
INT00000681,TKT000136,2025-10-21 02:31:28,AGENT,AGENT025,Bruno Cunha,Sua solicitação foi concluída com sucesso. Há mais algo em que posso ajudar?,COMMENT,EMAIL,
INT00000682,TKT000136,2025-10-24 23:41:54,AGENT,AGENT025,Bruno Cunha,Ticket resolvido e encerrado. Obrigado!,STATUS_CHANGE,EMAIL,
INT00000683,TKT000137,2026-01-10 11:37:54,CUSTOMER,CUST00045,Guilherme Cardoso,Realizei vendas no dia 05/01/2026 no valor de R$ 1169.2 e o valor não foi creditado na minha conta.,COMMENT,PORTAL,
INT00000684,TKT000137,2026-01-11 09:33:19,AGENT,AGENT014,Nicolas Ribeiro,Verifiquei seu cadastro e identifiquei a inconsistência. Vou corrigir.,COMMENT,PORTAL,
INT00000685,TKT000137,2026-01-13 15:41:30,AGENT,AGENT014,Nicolas Ribeiro,Ticket resolvido e encerrado. Obrigado!,STATUS_CHANGE,PORTAL,
INT00000686,TKT000138,2025-11-05 23:25:54,CUSTOMER,CUST00033,Ana Júlia Correia,A maquininha está pedindo atualização mas não consigo fazer. Como proceder?,COMMENT,WHATSAPP,
INT00000687,TKT000138,2025-11-06 19:42:36,AGENT,AGENT017,Rafaela Castro,"Enviei as instruções por email. Por favor, siga o passo a passo.",COMMENT,WHATSAPP,
INT00000688,TKT000138,2025-11-06 21:04:47,CUSTOMER,CUST00033,Ana Júlia Correia,Pode cancelar. Já resolvi de outra forma.,COMMENT,WHATSAPP,
INT00000689,TKT000138,2025-11-08 00:28:54,AGENT,AGENT017,Rafaela Castro,Ticket resolvido e encerrado. Obrigado!,STATUS_CHANGE,WHATSAPP,
INT00000690,TKT000139,2026-01-07 10:19:54,CUSTOMER,CUST00243,Lorenzo Garcia,A maquininha está pedindo atualização mas não consigo fazer. Como proceder?,COMMENT,CHAT,
INT00000691,TKT000139,2026-01-07 11:45:03,AGENT,AGENT018,Samuel Dias,Olá! Obrigado por entrar em contato. Já estou analisando seu caso.,COMMENT,CHAT,
INT00000692,TKT000139,2026-01-07 13:52:59,CUSTOMER,CUST00243,Lorenzo Garcia,Mas isso já faz 3 dias que estou com problema! Preciso de agilidade!,COMMENT,CHAT,
INT00000693,TKT000139,2026-01-08 09:53:04,AGENT,AGENT018,Samuel Dias,"Enviei as instruções por email. Por favor, siga o passo a passo.",COMMENT,CHAT,
INT00000694,TKT000139,2026-01-09 03:22:51,CUSTOMER,CUST00243,Lorenzo Garcia,Não consigo seguir essas instruções. Tem como fazer remotamente?,COMMENT,CHAT,
INT00000695,TKT000139,2026-01-09 11:20:06,AGENT,AGENT018,Samuel Dias,Essa solicitação precisa ser aprovada pelo gestor. Aguarde retorno em até 24h.,COMMENT,CHAT,
INT00000696,TKT000140,2026-01-07 16:27:54,CUSTOMER,CUST00285,Lucca Leão,O sistema está fora do ar desde as X900h e estou perdendo vendas. Preciso de solução urgente!,COMMENT,PHONE,
INT00000697,TKT000140,2026-01-07 18:50:22,AGENT,AGENT003,Beatriz Santos,Essa solicitação precisa ser aprovada pelo gestor. Aguarde retorno em até 24h.,COMMENT,PHONE,
INT00000698,TKT000140,2026-01-08 06:56:39,CUSTOMER,CUST00285,Lucca Leão,Obrigado pelo retorno. Vou aguardar a solução.,COMMENT,PHONE,
INT00000699,TKT000140,2026-01-08 16:41:14,AGENT,AGENT003,Beatriz Santos,O problema está relacionado ao seu equipamento. Vou solicitar a troca.,COMMENT,PHONE,
INT00000700,TKT000140,2026-01-09 04:46:51,CUSTOMER,CUST00285,Lucca Leão,Mas isso já faz 3 dias que estou com problema! Preciso de agilidade!,COMMENT,PHONE,
INT00000701,TKT000141,2026-01-07 12:13:54,CUSTOMER,CUST00263,Mariah Cassiano,O sistema está fora do ar desde as X900h e estou perdendo vendas. Preciso de solução urgente!,COMMENT,CHAT,
INT00000702,TKT000141,2026-01-07 21:31:06,AGENT,AGENT006,Fernando Lima,Sua solicitação foi concluída com sucesso. Há mais algo em que posso ajudar?,COMMENT,CHAT,
INT00000703,TKT000141,2026-01-08 00:25:58,CUSTOMER,CUST00263,Mariah Cassiano,Perfeito! Funcionou agora. Muito obrigado pelo suporte!,COMMENT,CHAT,
INT00000704,TKT000141,2026-01-08 02:03:25,AGENT,AGENT006,Fernando Lima,Olá! Obrigado por entrar em contato. Já estou analisando seu caso.,COMMENT,CHAT,
