interaction_id,ticket_id,interaction_timestamp,author_type,author_id,author_name,message,interaction_type,channel,attachments
INT00000751,TKT000148,2025-11-01 23:24:30,CUSTOMER,CUST00035,Robin Hall,Perfect! It worked now. Thank you very much for the support!,COMMENT,CHAT,
INT00000752,TKT000149,2025-12-15 23:56:22,CUSTOMER,CUST00272,Phillip Wong,I made a sale of $4907.55 but the receipt was not printed. Customer is asking for a receipt.,COMMENT,PORTAL,
INT00000753,TKT000149,2025-12-16 01:08:02,CUSTOMER,CUST00272,Phillip Wong,Thank you for the response. I will wait for the solution.,COMMENT,PORTAL,
INT00000754,TKT000149,2025-12-16 13:48:24,CUSTOMER,CUST00272,Phillip Wong,"Ok, I tested it and it still has the same error. What should I do?",COMMENT,PORTAL,
INT00000755,TKT000149,2025-12-16 19:23:24,CUSTOMER,CUST00272,Phillip Wong,This does not solve my problem. I want to speak with a supervisor.,COMMENT,PORTAL,
INT00000756,TKT000149,2025-12-16 22:35:15,CUSTOMER,CUST00272,Phillip Wong,Perfect! It worked now. Thank you very much for the support!,COMMENT,PORTAL,
INT00000757,TKT000149,2025-12-16 23:46:50,CUSTOMER,CUST00272,Phillip Wong,"Ok, I tested it and it still has the same error. What should I do?",COMMENT,PORTAL,
INT00000758,TKT000150,2025-11-23 07:24:22,CUSTOMER,CUST00021,Joseph Dean,I have been waiting for 44 minutes to be served. This is unacceptable!,COMMENT,PORTAL,
INT00000759,TKT000150,2025-11-23 09:52:01,AGENT,AGENT010,Daniel Garcia,I was able to identify the problem. I will forward it to the technical team.,COMMENT,PORTAL,
INT00000760,TKT000150,2025-11-23 16:39:19,CUSTOMER,CUST00021,Joseph Dean,Understood. I will wait for the response then.,COMMENT,PORTAL,
INT00000761,TKT000151,2025-12-30 21:36:22,CUSTOMER,CUST00023,Desiree Tyler,The fee charged on transactions is different from what was contracted. I contracted 2.5% but am being charged 3.5%.,COMMENT,PHONE,
INT00000762,TKT000151,2025-12-31 20:30:25,AGENT,AGENT006,Robert Taylor,This request needs to be approved by the manager. Please wait for a response within 24 hours.,COMMENT,PHONE,
INT00000763,TKT000151,2026-01-01 13:38:49,CUSTOMER,CUST00023,Desiree Tyler,I cannot follow these instructions. Can you do it remotely?,COMMENT,PHONE,
INT00000764,TKT000152,2025-10-20 11:14:22,CUSTOMER,CUST00218,Brittney Townsend,The card reader is not working. I tried cleaning it but the problem persists.,COMMENT,EMAIL,
INT00000765,TKT000152,2025-10-21 05:15:05,AGENT,AGENT025,Melissa King,The problem is related to your equipment. I will request a replacement.,COMMENT,EMAIL,
INT00000766,TKT000152,2025-10-21 15:59:56,CUSTOMER,CUST00218,Brittney Townsend,How long will it take? I am losing sales!,COMMENT,EMAIL,
INT00000767,TKT000152,2025-10-22 14:10:26,AGENT,AGENT025,Melissa King,I checked your registration and identified the inconsistency. I will correct it.,COMMENT,EMAIL,
INT00000768,TKT000152,2025-10-22 18:44:19,CUSTOMER,CUST00218,Brittney Townsend,I cannot follow these instructions. Can you do it remotely?,COMMENT,EMAIL,
INT00000769,TKT000152,2025-10-25 00:02:22,AGENT,AGENT025,Melissa King,Ticket resolved and closed. Thank you!,STATUS_CHANGE,EMAIL,
INT00000770,TKT000153,2026-01-10 11:58:22,CUSTOMER,CUST00045,Carolyn Meza,I made sales on 01/05/2026 totaling $1169.2 and the amount was not credited to my account.,COMMENT,PORTAL,
INT00000771,TKT000153,2026-01-10 14:53:26,AGENT,AGENT014,Kevin Thomas,Your request has been completed successfully. Is there anything else I can help you with?,COMMENT,PORTAL,
INT00000772,TKT000153,2026-01-10 22:42:46,CUSTOMER,CUST00045,Carolyn Meza,Perfect! It worked now. Thank you very much for the support!,COMMENT,PORTAL,
INT00000773,TKT000153,2026-01-11 21:37:35,AGENT,AGENT014,Kevin Thomas,The problem is related to your equipment. I will request a replacement.,COMMENT,PORTAL,
INT00000774,TKT000153,2026-01-12 08:18:46,CUSTOMER,CUST00045,Carolyn Meza,Understood. I will wait for the response then.,COMMENT,PORTAL,
INT00000775,TKT000153,2026-01-13 16:01:58,AGENT,AGENT014,Kevin Thomas,Ticket resolved and closed. Thank you!,STATUS_CHANGE,PORTAL,
INT00000776,TKT000154,2025-11-05 23:46:22,CUSTOMER,CUST00033,Michael Paul,The terminal is asking for an update but I cannot do it. How do I proceed?,COMMENT,LIVE_CHAT,
INT00000777,TKT000154,2025-11-06 14:17:11,AGENT,AGENT017,Nicole Harris,I checked your registration and identified the inconsistency. I will correct it.,COMMENT,LIVE_CHAT,
INT00000778,TKT000154,2025-11-07 09:57:35,CUSTOMER,CUST00033,Michael Paul,Excellent service! Problem solved.,COMMENT,LIVE_CHAT,
INT00000779,TKT000154,2025-11-07 12:59:15,AGENT,AGENT017,Nicole Harris,I sent the instructions by email. Please follow the step-by-step guide.,COMMENT,LIVE_CHAT,
INT00000780,TKT000154,2025-11-07 23:34:35,CUSTOMER,CUST00033,Michael Paul,Excellent service! Problem solved.,COMMENT,LIVE_CHAT,
INT00000781,TKT000154,2025-11-08 00:49:22,AGENT,AGENT017,Nicole Harris,Ticket resolved and closed. Thank you!,STATUS_CHANGE,LIVE_CHAT,
INT00000782,TKT000155,2026-01-07 10:40:22,CUSTOMER,CUST00243,Michael Barnes,The terminal is asking for an update but I cannot do it. How do I proceed?,COMMENT,CHAT,
INT00000783,TKT000155,2026-01-07 19:57:39,AGENT,AGENT018,Ryan Clark,I understand your frustration. I will check this immediately for you.,COMMENT,CHAT,
INT00000784,TKT000155,2026-01-08 07:01:18,CUSTOMER,CUST00243,Michael Barnes,Thank you for the response. I will wait for the solution.,COMMENT,CHAT,
INT00000785,TKT000155,2026-01-09 06:02:13,AGENT,AGENT018,Ryan Clark,I checked your registration and identified the inconsistency. I will correct it.,COMMENT,CHAT,
INT00000786,TKT000156,2026-01-07 16:48:22,CUSTOMER,CUST00285,Lynn Cantrell,The system has been down since 17am and I am losing sales. I need an urgent solution!,COMMENT,PHONE,
INT00000787,TKT000156,2026-01-08 02:56:11,AGENT,AGENT003,Emily Rodriguez,Your request has been completed successfully. Is there anything else I can help you with?,COMMENT,PHONE,
INT00000788,TKT000156,2026-01-08 22:51:49,CUSTOMER,CUST00285,Lynn Cantrell,You can cancel. I already solved it another way.,COMMENT,PHONE,
INT00000789,TKT000156,2026-01-09 07:38:30,AGENT,AGENT003,Emily Rodriguez,Hello! Thank you for contacting us. I'm already looking into your case.,COMMENT,PHONE,
INT00000790,TKT000156,2026-01-09 10:50:09,CUSTOMER,CUST00285,Lynn Cantrell,This does not solve my problem. I want to speak with a supervisor.,COMMENT,PHONE,
INT00000791,TKT000156,2026-01-09 21:25:35,AGENT,AGENT003,Emily Rodriguez,I was able to identify the problem. I will forward it to the technical team.,COMMENT,PHONE,
INT00000792,TKT000157,2026-01-07 12:34:22,CUSTOMER,CUST00263,Alan Griffith,The system has been down since 12am and I am losing sales. I need an urgent solution!,COMMENT,PORTAL,
INT00000793,TKT000157,2026-01-07 18:50:15,AGENT,AGENT019,Ashley Lewis,I have applied the fix. Could you confirm if it is working now?,COMMENT,PORTAL,
INT00000794,TKT000157,2026-01-08 10:46:34,CUSTOMER,CUST00263,Alan Griffith,This does not solve my problem. I want to speak with a supervisor.,COMMENT,PORTAL,
INT00000795,TKT000157,2026-01-08 14:41:04,AGENT,AGENT019,Ashley Lewis,This request needs to be approved by the manager. Please wait for a response within 24 hours.,COMMENT,PORTAL,
INT00000796,TKT000158,2026-01-08 18:11:22,CUSTOMER,CUST00129,Melissa Smith,I would like to cancel my contract. I am closing my store/switching to another provider.,COMMENT,CHAT,
INT00000797,TKT000158,2026-01-08 18:54:56,AGENT,AGENT022,Justin Hall,Hello! Thank you for contacting us. I'm already looking into your case.,COMMENT,CHAT,
INT00000798,TKT000158,2026-01-10 09:58:10,AGENT,AGENT022,Justin Hall,Ticket resolved and closed. Thank you!,STATUS_CHANGE,CHAT,
INT00000799,TKT000159,2026-01-06 23:25:22,CUSTOMER,CUST00300,John Watts,I made a sale of $1650.03 but the receipt was not printed. Customer is asking for a receipt.,COMMENT,CHAT,
INT00000800,TKT000159,2026-01-07 07:39:04,AGENT,AGENT008,Christopher Lee,The problem is related to your equipment. I will request a replacement.,COMMENT,CHAT,
INT00000801,TKT000159,2026-01-07 21:29:12,CUSTOMER,CUST00300,John Watts,This does not solve my problem. I want to speak with a supervisor.,COMMENT,CHAT,
INT00000802,TKT000159,2026-01-08 19:06:25,AGENT,AGENT008,Christopher Lee,I have processed the requested refund. The amount will be credited within 2 business days.,COMMENT,CHAT,
INT00000803,TKT000159,2026-01-08 21:09:49,CUSTOMER,CUST00300,John Watts,I cannot follow these instructions. Can you do it remotely?,COMMENT,CHAT,
INT00000804,TKT000159,2026-01-09 11:48:21,AGENT,AGENT008,Christopher Lee,I have processed the requested refund. The amount will be credited within 2 business days.,COMMENT,CHAT,
INT00000805,TKT000159,2026-01-09 17:24:59,CUSTOMER,CUST00300,John Watts,You can cancel. I already solved it another way.,COMMENT,CHAT,
INT00000806,TKT000160,2025-10-10 03:20:22,CUSTOMER,CUST00170,Christopher Taylor,The fee charged on transactions is different from what was contracted. I contracted 2.5% but am being charged 3.5%.,COMMENT,PORTAL,
INT00000807,TKT000160,2025-10-10 20:40:18,AGENT,AGENT004,David Kim,I understand your frustration. I will check this immediately for you.,COMMENT,PORTAL,
INT00000808,TKT000160,2025-10-11 10:39:34,CUSTOMER,CUST00170,Christopher Taylor,How long will it take? I am losing sales!,COMMENT,PORTAL,
INT00000809,TKT000160,2025-10-12 03:11:22,AGENT,AGENT004,David Kim,I sent the instructions by email. Please follow the step-by-step guide.,COMMENT,PORTAL,
INT00000810,TKT000160,2025-10-14 15:58:10,AGENT,AGENT004,David Kim,Ticket resolved and closed. Thank you!,STATUS_CHANGE,PORTAL,
INT00000811,TKT000161,2025-11-13 16:54:22,CUSTOMER,CUST00040,Brian Bruce,I am very dissatisfied with the service. I have opened 2 tickets and no one has solved my problem.,COMMENT,PHONE,
INT00000812,TKT000161,2025-11-14 12:31:15,AGENT,AGENT025,Melissa King,I have applied the fix. Could you confirm if it is working now?,COMMENT,PHONE,
INT00000813,TKT000161,2025-11-14 17:39:11,CUSTOMER,CUST00040,Brian Bruce,Understood. I will wait for the response then.,COMMENT,PHONE,
INT00000814,TKT000161,2025-11-15 05:52:17,AGENT,AGENT025,Melissa King,I checked your registration and identified the inconsistency. I will correct it.,COMMENT,PHONE,
INT00000815,TKT000161,2025-11-15 05:02:46,AGENT,AGENT025,Melissa King,Ticket resolved and closed. Thank you!,STATUS_CHANGE,PHONE,
INT00000816,TKT000162,2026-01-08 01:16:22,CUSTOMER,CUST00149,Charles Franklin,"I am experiencing connection problems with the terminal. It shows ""Communication failure"" error every time I try to process a payment.",COMMENT,PORTAL,
INT00000817,TKT000162,2026-01-08 04:34:31,AGENT,AGENT022,Justin Hall,The problem is related to your equipment. I will request a replacement.,COMMENT,PORTAL,
INT00000818,TKT000162,2026-01-08 09:05:49,CUSTOMER,CUST00149,Charles Franklin,This does not solve my problem. I want to speak with a supervisor.,COMMENT,PORTAL,
INT00000819,TKT000162,2026-01-08 23:29:22,AGENT,AGENT022,Justin Hall,I have applied the fix. Could you confirm if it is working now?,COMMENT,PORTAL,
INT00000820,TKT000162,2026-01-09 13:32:07,CUSTOMER,CUST00149,Charles Franklin,I cannot follow these instructions. Can you do it remotely?,COMMENT,PORTAL,
INT00000821,TKT000163,2025-09-01 19:53:22,CUSTOMER,CUST00290,Mariah Mclaughlin,Mobile payment is not processing. Customer scanned the QR code but the payment was not approved.,COMMENT,PHONE,
INT00000822,TKT000163,2025-09-02 11:30:56,AGENT,AGENT012,James Wilson,Your request has been completed successfully. Is there anything else I can help you with?,COMMENT,PHONE,
INT00000823,TKT000163,2025-09-03 09:02:22,AGENT,AGENT012,James Wilson,Ticket resolved and closed. Thank you!,STATUS_CHANGE,PHONE,
INT00000824,TKT000164,2025-12-16 02:52:22,CUSTOMER,CUST00199,Angie Hill,The payment terminal model X900 is not powering on. I tried charging the battery but it still does not work.,COMMENT,CHAT,
INT00000825,TKT000164,2025-12-17 00:47:47,CUSTOMER,CUST00199,Angie Hill,I cannot follow these instructions. Can you do it remotely?,COMMENT,CHAT,
INT00000826,TKT000165,2025-11-29 06:11:22,CUSTOMER,CUST00193,Cassandra Valenzuela,I need help configuring and processing mobile payments on the terminal.,COMMENT,LIVE_CHAT,
INT00000827,TKT000165,2025-11-30 02:28:04,AGENT,AGENT009,Jessica Brown,I sent the instructions by email. Please follow the step-by-step guide.,COMMENT,LIVE_CHAT,
INT00000828,TKT000165,2025-11-30 03:50:15,CUSTOMER,CUST00193,Cassandra Valenzuela,You can cancel. I already solved it another way.,COMMENT,LIVE_CHAT,
INT00000829,TKT000165,2025-12-06 01:36:34,AGENT,AGENT009,Jessica Brown,Ticket resolved and closed. Thank you!,STATUS_CHANGE,LIVE_CHAT,
INT00000830,TKT000166,2025-12-14 13:20:22,CUSTOMER,CUST00004,Victoria Larson,Mobile payment is not processing. Customer scanned the QR code but the payment was not approved.,COMMENT,PHONE,
INT00000831,TKT000166,2025-12-14 14:45:31,AGENT,AGENT009,Jessica Brown,Hello! Thank you for contacting us. I'm already looking into your case.,COMMENT,PHONE,
INT00000832,TKT000166,2025-12-14 16:53:27,CUSTOMER,CUST00004,Victoria Larson,But it has been 3 days since I have had this problem! I need speed!,COMMENT,PHONE,
INT00000833,TKT000166,2025-12-15 12:53:32,AGENT,AGENT009,Jessica Brown,I sent the instructions by email. Please follow the step-by-step guide.,COMMENT,PHONE,
INT00000834,TKT000166,2025-12-16 06:23:19,CUSTOMER,CUST00004,Victoria Larson,I cannot follow these instructions. Can you do it remotely?,COMMENT,PHONE,
INT00000835,TKT000166,2025-12-16 14:20:34,AGENT,AGENT009,Jessica Brown,This request needs to be approved by the manager. Please wait for a response within 24 hours.,COMMENT,PHONE,
INT00000836,TKT000167,2025-11-28 03:57:22,CUSTOMER,CUST00061,Jeremy West,The fee charged on transactions is different from what was contracted. I contracted 2.5% but am being charged 3.5%.,COMMENT,PHONE,
INT00000837,TKT000167,2025-11-28 06:19:50,AGENT,AGENT016,Brian Jackson,This request needs to be approved by the manager. Please wait for a response within 24 hours.,COMMENT,PHONE,
INT00000838,TKT000167,2025-11-28 18:26:07,CUSTOMER,CUST00061,Jeremy West,Thank you for the response. I will wait for the solution.,COMMENT,PHONE,
INT00000839,TKT000167,2025-11-29 04:10:42,AGENT,AGENT016,Brian Jackson,The problem is related to your equipment. I will request a replacement.,COMMENT,PHONE,
INT00000840,TKT000167,2025-11-29 16:16:19,CUSTOMER,CUST00061,Jeremy West,But it has been 3 days since I have had this problem! I need speed!,COMMENT,PHONE,
INT00000841,TKT000167,2025-11-29 15:44:46,AGENT,AGENT016,Brian Jackson,Ticket resolved and closed. Thank you!,STATUS_CHANGE,PHONE,
INT00000842,TKT000168,2026-01-11 23:39:22,CUSTOMER,CUST00263,Alan Griffith,The payment terminal model X900 is not powering on. I tried charging the battery but it still does not work.,COMMENT,CHAT,
INT00000843,TKT000168,2026-01-12 08:56:34,AGENT,AGENT017,Nicole Harris,Your request has been completed successfully. Is there anything else I can help you with?,COMMENT,CHAT,
INT00000844,TKT000168,2026-01-12 11:51:26,CUSTOMER,CUST00263,Alan Griffith,Perfect! It worked now. Thank you very much for the support!,COMMENT,CHAT,
INT00000845,TKT000168,2026-01-12 13:28:53,AGENT,AGENT017,Nicole Harris,Hello! Thank you for contacting us. I'm already looking into your case.,COMMENT,CHAT,
INT00000846,TKT000168,2026-01-12 17:14:30,CUSTOMER,CUST00263,Alan Griffith,This does not solve my problem. I want to speak with a supervisor.,COMMENT,CHAT,
INT00000847,TKT000168,2026-01-13 13:59:03,AGENT,AGENT017,Nicole Harris,I sent the instructions by email. Please follow the step-by-step guide.,COMMENT,CHAT,
INT00000848,TKT000168,2026-01-13 19:48:12,CUSTOMER,CUST00263,Alan Griffith,But it has been 3 days since I have had this problem! I need speed!,COMMENT,CHAT,
INT00000849,TKT000168,2026-01-14 00:47:44,AGENT,AGENT017,Nicole Harris,This request needs to be approved by the manager. Please wait for a response within 24 hours.,COMMENT,CHAT,
INT00000850,TKT000169,2025-10-12 12:34:22,CUSTOMER,CUST00242,Michael Walters,The card reader is not working. I tried cleaning it but the problem persists.,COMMENT,PHONE,
INT00000851,TKT000169,2025-10-13 10:17:25,AGENT,AGENT019,Ashley Lewis,Hello! Thank you for contacting us. I'm already looking into your case.,COMMENT,PHONE,
INT00000852,TKT000169,2025-10-14 08:44:31,CUSTOMER,CUST00242,Michael Walters,Thank you for the response. I will wait for the solution.,COMMENT,PHONE,
INT00000853,TKT000169,2025-10-14 15:20:41,AGENT,AGENT019,Ashley Lewis,Hello! Thank you for contacting us. I'm already looking into your case.,COMMENT,PHONE,
INT00000854,TKT000169,2025-10-14 18:26:54,CUSTOMER,CUST00242,Michael Walters,I cannot follow these instructions. Can you do it remotely?,COMMENT,PHONE,
INT00000855,TKT000169,2025-10-14 20:42:43,AGENT,AGENT019,Ashley Lewis,This request needs to be approved by the manager. Please wait for a response within 24 hours.,COMMENT,PHONE,
INT00000856,TKT000169,2025-10-15 13:22:41,CUSTOMER,CUST00242,Michael Walters,How long will it take? I am losing sales!,COMMENT,PHONE,
INT00000857,TKT000169,2025-10-15 20:13:16,AGENT,AGENT019,Ashley Lewis,I was able to identify the problem. I will forward it to the technical team.,COMMENT,PHONE,
INT00000858,TKT000170,2025-12-05 15:34:22,CUSTOMER,CUST00233,Mary Durham,I would like information about changing plans. My sales volume has increased and I need better rates.,COMMENT,PHONE,
INT00000859,TKT000170,2025-12-06 05:47:02,AGENT,AGENT007,Amanda White,I understand your frustration. I will check this immediately for you.,COMMENT,PHONE,
